NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210053085526;2021;3;M;1;1;1;2;0;2;1;0;2932606;Urandi;29;BA;2;1;1;2932606;Urandi;29;BA;1;1;1;1;910;879;889;900;414.6;410.1;386.7;423;CBCAEDDBBCBABADAABECACCEBDEABCCAECEECCDBCBDCB;BACDABADEBACEDCACDADBCBDBDBECADBEDAEBDCAEBDCA;BAEAB99999CACBABEBADECADCEDCBCADABDEDBDCABCACBDBBC;EACDCADDDCDBADABACEDEDCECBDCCBEAACEADEAECCCEC;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;180;140;160;100;700;C;C;A;A;6;B;A;C;C;B;B;B;B;A;A;A;A;A;B;A;A;C;A;B;B
210053956103;2021;5;F;1;1;1;1;3;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1011;1001;1005;1007;433.3;529.5;567.6;505;BEEDDBAECDEDBADABAABDEEECCEDCCEDDCEAEEAEDBCEC;BDCBCDECABBBBABCEDEBEBEBBDADBBADCAADBBABBAEAE;CBCAB99999CDADEDCEBCAABDCDDBCDADBBEECBEAAEBDACBCCB;EADAEEBEBEBCABECDBEDCBAAECDCADDECBBCBBCDDECCB;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;100;120;100;120;0;440;E;E;B;B;5;E;A;C;D;B;B;B;A;B;A;B;A;A;B;A;B;E;A;B;B
210053686891;2021;5;M;1;1;1;1;2;1;;0;;;;;;;;5104104;Guarantã do Norte;51;MT;1;1;1;1;909;881;892;899;449.1;458.3;448.6;366.8;EEEACDBBCCECAACAAADCAEDCCDBAACAEBAEDCDCCCBBCA;AEBCCAEBBAECEACCBBAACBDCDEDCBAACECBBCADBBDDAE;AEAAA99999CDABCAADBCAACCCBDBABDDEEADCDCBBDEDBBCEBB;CADBDCEECCCBBECBBCDBADCDBBBDABCCCEBAEDECBABCC;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;100;120;80;120;80;500;B;C;A;A;4;C;A;B;D;B;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
210052494734;2021;3;M;1;3;1;1;1;1;;0;;;;;;;;2307304;Juazeiro do Norte;23;CE;1;1;1;1;909;881;892;899;613.7;643.3;573;656.1;ECCDABEEABDBEACDCDDCBECDACBAABBCAABDCCEBEABCE;BEECCCEADAEBEAEABAECDCDBEBADBCBAAEDDBBACCBBBA;ABBAB99999CDBDDACEBCDCBDCCBDABDBBEBDCDADCEBCCACDDB;EAEEAABEDCAACBECEBDECDAECEACBCBDDDEABDCADECDD;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;180;160;180;160;840;E;E;C;B;5;D;A;C;D;B;B;B;B;A;A;B;A;A;B;B;A;E;A;C;B
210054229155;2021;3;M;1;1;1;1;1;1;;0;;;;;;;;2504306;Catolé do Rocha;25;PB;1;1;1;1;910;879;889;900;513.1;580;467.7;492.9;ACEEECBDDECBDABBCDDDDBEAADEBECCAECCBCBABDAEAD;BADCCCADCDDBEBEDABEBBEEBCAABBDEAAAEBBEAAADADC;99999BEDACBDCBDADEDEDCACCEDEEADBBCEACCBDCEBDDBEDDE;BBEBCBDCEDBCCDAADADEAAECBABBADBCCADADCDBECAEE;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;160;200;180;200;200;940;C;B;A;A;3;B;A;B;B;A;B;B;B;B;A;A;A;A;B;A;A;D;A;B;B
210053702600;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;2208007;Picos;22;PI;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;A;A;2;B;A;B;C;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;B
210053741476;2021;6;F;1;3;1;1;3;1;;0;;;;;;;;2927408;Salvador;29;BA;1;1;1;1;910;879;889;900;453.4;438.3;503.4;379.5;BCDBECADBCCDCEBBBCEDCBCEBACDBEEAEDCDBCAACEEBD;BDDCABAEEAABECBBCBEDBEABACBCCEDEBAEBAACBBECAC;BABAC99999ACCDEADAECADBBADBBCEDCBADBCCABDABDABCBDA;DCDDABDEDBADAEACBCDEAABCBDBCAEBAABECEDABEBBCC;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;100;140;120;120;120;600;C;D;C;F;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210054322644;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;3110004;Caeté;31;MG;1;1;1;1;910;879;889;900;447.1;564.1;563.1;473.9;BCEACDCDBCAECEBBBDDABDBEADCCABDAEBCDACCDAAABB;BEDCCABECDDAEDEAEBEABCEBCAEBBAAEBCEEDAABAAADB;DAEAB99999BDCDEAAAEADADDAADBCACEDDCADBBDDACADEBBDA;BBCBBDCEEBCDCDBCACBAEBCCCCEBDAEAACACCCACBBADB;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;80;140;100;120;160;600;B;B;A;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210054349027;2021;2;F;1;1;1;2;0;2;1;0;;;;;;;;3511102;Catanduva;35;SP;1;1;1;1;909;881;892;899;501.2;464.6;494.1;619.7;DDBCEEDEADDAECECEDEDBECCECBEBDECECEDEBBDCCDEA;BBCBCAEBDACAECAACBEAEBAAADCAECAAAABCADEECCAAA;AACEB99999DBDBABDBBDAABBCCEAADADCEADCBEAADCAAEBADB;EEAEEBDACCCACDECDEDBBBADDCAABBDEBEAEBACBDDCDB;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;80;80;0;400;H;E;B;F;4;A;A;B;C;B;B;B;A;B;A;B;A;A;B;A;A;D;A;B;B
210053831961;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;909;881;892;899;541.5;630.3;578.3;675.6;EDDDCBEEAABDEDCEEADDBECBDBDEEDCCACBECCCCDACBE;BEEECCEBBADECAEAAAEADDEBBCAADCABDEEDABADCAABD;99999CACCADDADDABEBCDCBBCDDBAABBCDADEBEAACAAACACDA;DEAECDCDCDECCBBDCCEADAADAAADBDCDECBEACEABDCAB;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;200;180;200;160;900;F;G;D;D;6;E;A;C;D;B;A;B;B;B;A;B;A;B;D;B;B;E;B;E;B
210053790986;2021;1;M;1;1;1;2;0;2;1;0;;;;;;;;2907202;Casa Nova;29;BA;1;1;1;1;912;882;891;901;590.9;659.7;593.6;586.8;BADCBEEBECDDEABAEDEBCDCCDABBBEBBDDACCCADBEACE;EBBBEADACABBBADEECBAAEDDBBADCDADBCADDEBBCCEAB;ACBAB99999DCEADCADACBDEAEDDABDADCBBBDABCDDDECBBBCA;DDEBEEEDDDCAEEBACBEAADDDCCEDEEBABEECEBEEBCAAC;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;160;180;160;200;200;900;E;F;C;D;5;H;A;B;D;B;B;B;B;A;A;B;A;A;B;A;A;E;A;A;B
210051934442;2021;11;M;1;1;1;1;9;1;;0;;;;;;;;3170701;Varginha;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;B;F;B;5;B;A;B;D;A;A;B;A;B;A;B;A;A;B;B;A;D;A;B;B
210052916275;2021;4;F;1;3;1;2;0;2;1;0;3203502;Montanha;32;ES;1;1;1;3204104;Pinheiros;32;ES;1;1;1;1;912;882;891;901;476.8;608.5;534.2;570.2;CADCBCEEEBCBDEDDDDCDCABCBBDECEDBEACDBCABBECCD;DBAAAABAEADADABEACBBABEDBAAECCADBCBABEBBCCECC;99999AEAEADABBBEDCAECBEADDEACBEADEECDBBDDCDBCBCCEA;ACCDEECBCEBECEBCDBEBBDEBDCCDEBECADABABCCEDCAA;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;160;120;120;120;640;H;E;B;B;4;C;A;C;C;A;A;B;B;B;A;A;A;A;B;A;A;C;A;A;B
210052082205;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;3515004;Embu das Artes;35;SP;1;1;1;1;911;880;890;902;562.5;667.3;596.5;556.9;CCCBDCABBDEEDEBEBCDBBAAACBBECCAABCDABCADEEDAE;DBEBAEEACBABEECEDAAAABBCACEECBEEDEBBCAABCBADC;ABECA99999BABABDAACABBEEEABDAAEADCEBDDCCDAEDDBDBBD;ACCEADBAACBCEADEBCEBAEBCACBDBADBAEDCCADCBEEDA;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;200;120;140;120;700;E;E;C;C;3;B;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
210051840875;2021;4;F;1;1;2;1;2;1;;0;;;;;;;;3200201;Alegre;32;ES;1;1;1;1;911;880;890;902;472.3;467.2;531.2;599.3;CDBEDACCABDEBEDEDABCDCEBDEAECDDBCDDAAEDCBEDCD;CABCCDABCEAACDCDCADDCBDDACEABDCAEBDBEAABDBDAC;99999CAACECADACDCADCCAEBEDDDABEADEEBBCBCBEAADACABE;AACBCEBDDCECDBDDBCDDEAECBDCDBADDCDADBDBABCDCA;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;160;200;200;200;200;960;B;B;A;D;5;E;A;E;C;B;B;B;B;B;B;B;A;B;C;B;B;E;A;C;B
210052794431;2021;11;F;1;1;1;1;0;1;;0;;;;;;;;3104205;Arcos;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;B;B;2;C;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;B;B
210051521447;2021;7;F;1;3;1;1;5;1;;0;;;;;;;;2930501;Serrinha;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;F;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
210051819810;2021;4;F;1;3;1;1;0;1;;0;;;;;;;;2615300;Timbaúba;26;PE;1;1;1;1;912;882;891;901;387;486.4;436.9;404;DCCEEDBADDCDAEEAEBEACCEDABBCBEAEEBCEADADBCECA;CCAAAACDCABCECBBEEADCEDDBDDACBCBDBDACBCECDCDA;99999EEACEDEEACBBBAADECECAEDCADBDCDDDEAEDBCBAEDBEA;BABBCECEEBDDBEBEDBBAAABEBCDCEDBCDCBDAEACDADDB;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;100;180;120;120;140;660;B;D;B;B;2;B;A;B;B;A;A;B;B;A;A;A;A;A;B;B;A;C;A;B;B
210051417174;2021;3;M;1;3;1;2;0;2;1;0;3204906;São Mateus;32;ES;2;1;1;3204906;São Mateus;32;ES;1;1;1;1;910;879;889;900;433.4;622;548.3;579.4;BAAEECBABBDAABCCBBBDCBBDEBBAEDCEEBDDCCABDEDCB;BABCDCBBCBCBEBBADBEABEECCAEBEDAAAEBBBAABBEADC;99999CEEAABCCDEADEBADEDBCEDBBABACCBAEEBCDACADBBDCA;BDCCDCDCABABBABAACAABBDEEBDCCBCAABCCDCEDADDBA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;120;160;140;140;680;E;F;D;D;4;D;A;C;D;A;A;B;A;B;A;A;A;A;B;A;A;D;A;B;B
210051748805;2021;5;F;1;3;2;1;2;1;;0;;;;;;;;4106902;Curitiba;41;PR;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;F;F;3;A;A;B;D;A;A;B;B;B;B;B;A;A;B;A;A;D;A;B;B
210051850286;2021;11;F;3;1;1;1;0;1;;0;;;;;;;;3530607;Mogi das Cruzes;35;SP;1;1;1;1;911;880;890;902;395.6;522.2;440.7;410.5;EECDBCDCBDACBEBBCACEBEDCEDBDBCBDEEEDDDBBEBEDD;CBACAABBBCDBBCEABDDBBBCEACAECDDEDDAEDAABCEADC;DECBD99999DDBDADAADDECECDCAABADEDCCBBCDCBBBDDCACBB;BABDDDDBCBECEDCBBDBBCAEECABADCCDCBCADEEBBDCDE;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;100;120;120;140;160;640;C;B;B;B;5;G;A;B;C;B;A;B;B;B;A;B;A;B;B;A;A;C;A;A;B
210054171092;2021;4;M;1;2;1;1;1;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;G;C;D;2;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;B;A;B;A
210052237624;2021;5;M;1;2;1;2;0;2;1;0;2910503;Entre Rios;29;BA;2;1;1;2910503;Entre Rios;29;BA;1;1;1;1;909;881;892;899;594.4;572.8;536.6;469.6;DCADABEEABDAEDABADCABEACABDAEBECBBBDCCCDBCBCD;BEECCABABABBEAEACBADCAEBEDAABAEAEADCCCAAEEBAA;ABBAB99999ADDBAABABCBBBACADAEDBBCCEEEBEAACCDBEADEA;DABEACCEACAACBBABBBACCAACBBAAECBBCBEBCCCBABBD;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;100;100;80;80;80;440;A;A;A;B;3;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210054298989;2021;4;M;1;1;1;1;2;1;;0;;;;;;;;3303500;Nova Iguaçu;33;RJ;1;1;1;1;912;882;891;901;664.9;688.6;621.3;771;DABBEDEBEEABCABEEDAACDBCAABCDEBCBACCCDCCDEBED;EEAEEADACAAABABEECBAAEEDBBADEEADDCEDDEBBCAEAB;ACABE99999DEDBDAADABCDEABDDADDEDDBADDACCDDBECEDBCB;DCCEEBACDDCADEACCBCCEAABDCEDCBABDDACABCBDCDCE;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;160;180;140;180;200;860;E;F;D;D;4;G;A;B;C;A;A;B;B;A;A;A;A;A;C;A;A;D;A;C;B
210054293853;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;2608750;Lagoa Grande;26;PE;1;1;1;1;910;879;889;900;507.1;472.2;474.2;506.3;BADAECADDECADBEEADBCABCDEBEBEDCBEEBEAEADBCACA;BADEDADBBBACEDAEBDEABCDBEBCDECDEABDEABCEABCAE;99999EDABAABDDEBDEBCAADBBADABDCEACBDECADBEDBCAECDE;DDCDDACEDCCECEBBAEDEDAADACDECEECAABCECECBACDA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;120;120;120;100;580;B;E;A;A;5;A;A;B;D;B;A;B;A;B;A;A;A;A;B;B;A;E;A;A;B
210053368540;2021;1;F;1;3;1;3;0;1;;1;;;;;;;;2313401;Tianguá;23;CE;1;1;1;1;909;881;892;899;463.9;514.4;546.8;667.1;BEADACACDADDECCAAEDCBEDCDBEDCACCADADCCBBEDBAA;BBECCAAEACDBCAEAACDEBDDECABACBCBEECBDDCCABDBA;99999EACEECDBCCCDACDDDBCCDCDADABBCEECEEAADCBAAACCC;EADECDBDDEBADBECECDBDBBADBACBDDCDDBDDCCADAECC;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;200;140;200;180;840;B;D;B;B;6;C;A;B;B;A;A;B;A;A;A;B;A;A;B;B;A;D;A;B;B
210052720953;2021;3;M;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;2;1;1;3205309;Vitória;32;ES;1;1;1;1;909;881;892;899;549.1;572.9;606.8;726.1;DBEDACBCBBBBDAEACABCBECCAEEAEDCCDEDACDBDBAAAE;BBECCCEABECBEDEAAEBADCEBBCBABAABDBBDBEAABCDCA;ABBAB99999CDADEEBCBBDABDCDDBADDBBBAEEBEDADABCCACBB;BBDEBBDDDADCABCAECCCAEBEDAABBABDCBDBDCCADACCB;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;200;160;180;200;900;H;E;F;B;5;B;A;B;B;A;A;B;A;A;A;A;A;A;C;A;A;D;A;A;B
210051258486;2021;8;M;1;3;2;1;5;1;;0;;;;;;;;3305554;Seropédica;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;F;F;2;D;A;B;D;C;B;B;A;B;A;B;A;A;B;A;A;D;B;C;B
210053584763;2021;5;F;1;4;1;1;2;1;;0;;;;;;;;2504009;Campina Grande;25;PB;1;1;1;1;912;882;891;901;367.2;371.4;406.5;469.4;DDDAECDACBAADCBDCDABDDCBABDCECCABCDEABCDEEDAA;ACACCCBDDBCDAAABCCEADACCCACBACCCACACCEA.DCEBC;99999ADCCAECBAEDACACCBCCACBDBACAAAEAAABACCBACCCDCE;EAEDBBACEACBBCACAABCCCAACDCABBABCBABCDCCABCCE;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;80;120;100;120;80;500;E;D;D;D;2;A;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
210053711441;2021;3;F;1;2;1;2;0;2;1;0;;;;;;;;2910800;Feira de Santana;29;BA;1;1;1;1;1013;1002;1006;1009;396.6;451;430.6;450.4;BACBACBACBCEDCBCBAEAAAACBABCABCCEACCBBAABEAEC;DAABECEADABBADCAEAEBAADAABECAABADEBABDAAAAEBD;99999BEDEEDEDCBDDBACBBDADACAEDDEEEDABACADDAAAEDBEA;CDAABDBECABAEAAADBBAAEAEEACDACBDDCAADBDDCECDA;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;120;0;480;A;B;B;B;8;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B
210052097511;2021;3;F;1;1;1;2;0;2;1;0;3552205;Sorocaba;35;SP;4;1;1;3552205;Sorocaba;35;SP;1;1;1;1;911;880;890;902;679.2;650.8;651.1;724.7;CDCBBAABEBEDEEEEBADBBBAABCDBCCBDCCBAECDABEEDA;DBBAAEEEBBABCECDAAAAAEBEACCECBEDBEBABAABCBDBC;ABBCA99999CCCACCAADABBDDBEDDACEADCBBDDACBDDDDACDBD;BCACABDCCEDDCDBCCADAEAEBADEDDBCCCAEBEDBCCEDDA;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;160;120;140;140;160;720;D;C;D;B;2;B;A;B;C;A;A;B;B;B;A;B;A;A;B;B;A;C;B;C;B
210051982391;2021;11;F;1;2;1;1;3;1;;0;;;;;;;;4305108;Caxias do Sul;43;RS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;C;C;3;D;A;B;C;B;B;B;A;B;A;B;A;B;B;A;A;C;A;A;B
210054129881;2021;2;F;1;2;1;2;0;2;1;0;;;;;;;;5103403;Cuiabá;51;MT;1;1;1;1;910;879;889;900;385;379.9;426.7;517.4;CCEACCACBCDBDDCBCBDCCABBBCCBCBCDDCDDEDDCBBCDD;DCCDDBDCCEDACACDCBECABAEEDEAEDDDBBBBDEBBBABDB;99999BCCBBAACEEDBBDDBDAAADDCCEEBAABACCCCDEEAC.BADC;DCDCBBDDABABCDBBDBBCCCDCDCEBCBBCEADCBCBCCDECE;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;4;0;0;0;0;0;0;B;E;C;B;4;F;A;C;D;B;A;B;A;B;A;B;A;A;C;A;A;E;A;A;B
